id,text,img,label,nltk1,nltk2,nltk3,nltk4
6728,the only kkk to ever let black men in,img/06728.png,0,0.0,1.0,0.0,0.0
40852,shoot them,img/40852.png,0,0.706,0.294,0.0,-0.34
40875,male: *becomes successful* ugly white bitch claiming she got raped 20 years ago:,img/40875.png,1,0.539,0.461,0.0,-0.9136
3145,when each letter is a mental disorder,img/03145.png,1,0.351,0.649,0.0,-0.4019
74385,what women do vs what people think they do,img/74385.png,0,0.0,1.0,0.0,0.0
32891,if you make a left you'll see where you had me fucked up at,img/32891.png,0,0.268,0.732,0.0,-0.6597
24918,7 generations of check engine lights,img/24918.png,0,0.0,1.0,0.0,0.0
29513,you dirty fucking nigger,img/29513.png,1,0.789,0.211,0.0,-0.8173
64957,when your dishwasher is ready for another load,img/64957.png,1,0.0,0.737,0.263,0.3612
93648,"making a white trash album, if you could send me some pictures, that'd be great",img/93648.png,1,0.0,0.76,0.24,0.6249
91540,always a nice feeling to wear nicely washed pants,img/91540.png,0,0.0,0.41,0.59,0.7351
12597,he is proving you don't have to be poor to be trash,img/12597.png,0,0.22,0.78,0.0,-0.4767
43271,auschwitz gas chamber,img/43271.png,0,0.0,1.0,0.0,0.0
76431,when was the last time you saw so many mentally ill people on the streat,img/76431.png,0,0.18,0.82,0.0,-0.4703
14386,"oh herro preeze welcome to shitty wok, can i take your order preeze!",img/14386.png,1,0.23,0.592,0.178,-0.2244
21869,*laughs in goat-fucker*,img/21869.png,1,0.0,1.0,0.0,0.0
78236,real men don't use violence the fuck is she talking about?,img/78236.png,0,0.222,0.57,0.209,-0.0531
9247,enough deaths stop gun violence,img/09247.png,0,0.813,0.187,0.0,-0.8271
21450,interviewer: can you demonstrate your problem solving abilities ? me:,img/21450.png,1,0.206,0.458,0.336,0.1779
93618,a mothers love is like no other,img/93618.png,0,0.185,0.252,0.563,0.6705
5283,"life has never given me lemons it has given me anger issues, anxiety, a love for alcohol, a serious dislike for stupid people. but not lemons",img/05283.png,0,0.301,0.611,0.088,-0.5023
49106,my goal for 2019 is to accomplish the goals of 2018 which i should have done in 2017 because i promised them in 2015 and planned them in 2014,img/49106.png,0,0.0,0.825,0.175,0.6486
40837,"an old man picked me up, i told him, ""kiss me and i'll turn into a princess."" he stuck me in his pocket, and i said, ""aren't you going to kiss me?""he said, ""i'm 85 years old, i'd rather have a talking frog.""",img/40837.png,0,0.046,0.826,0.128,0.5574
39106,the old ice cream on the face gag,img/39106.png,0,0.255,0.745,0.0,-0.34
2763,immigrants illegal aliens,img/02763.png,0,0.643,0.357,0.0,-0.5574
58793,when your dishwasher is done for good,img/58793.png,0,0.0,0.674,0.326,0.4404
42961,martin luther king jr rallying the community (1963),img/42961.png,0,0.0,1.0,0.0,0.0
70612,share the meme instead of tagging your friends you fucking niggers,img/70612.png,1,0.0,0.629,0.371,0.6486
90842,what in the f*ck is almond milk? it's milk! show me the tit on an almond,img/90842.png,0,0.0,1.0,0.0,0.0
13465,"""car salesman roof of car""",img/13465.png,0,0.0,1.0,0.0,0.0
67953,only 30's kids will remember this,img/67953.png,1,0.0,1.0,0.0,0.0
43907,this is the greatest news manufacturing in 20th century,img/43907.png,0,0.0,0.656,0.344,0.6369
58264,let's reduce drunk driving by taking cars away from sober drivers makes as much sense as gun control,img/58264.png,0,0.231,0.769,0.0,-0.5859
32189,the look after being told something idiotic be like,img/32189.png,0,0.275,0.534,0.191,-0.2732
5869,"my wife asked me where i'd like to be buried apparently, ""balls deep in your sister"" wasn't the answer she was expecting",img/05869.png,0,0.0,0.894,0.106,0.3612
82631,what if marty feldman had a daughter? he did,img/82631.png,0,0.0,1.0,0.0,0.0
50184,how we see muslims how muslims see us,img/50184.png,0,0.0,1.0,0.0,0.0
83461,picture portaying slaves arriving on ships,img/83461.png,0,0.0,1.0,0.0,0.0
37806,"remember folks please help control the violent, whitetrash, idiot population; have your trump supporters spayed or neutered",img/37806.png,1,0.266,0.443,0.292,-0.0772
45307,black people anything that doesn't belong to them,img/45307.png,1,0.0,1.0,0.0,0.0
86127,violence against men: you go girl violence against women: stop the cycle of violence,img/86127.png,1,0.592,0.408,0.0,-0.9382
21486,liberal guide to attacking a critic of islam 1. call them a racist 2. tell them their points aren't legitimate because they haven't been personally attacked,img/21486.png,1,0.288,0.633,0.079,-0.7663
45198,usa 2030 why didn't grand dad stop them mom?,img/45198.png,0,0.218,0.616,0.166,-0.1511
71825,a typical white man,img/71825.png,0,0.0,1.0,0.0,0.0
53821,it's a beautiful day i thinki'll skip my meds and stir shit up a bit,img/53821.png,0,0.206,0.571,0.223,0.0772
45072,"""took my wife to subway today , i asked the girl to make me a sandwich she said no problem i turned to my wife and said ""now how mutherfuckin hard was that?..",img/45072.png,0,0.195,0.805,0.0,-0.6486
16543,when you got somewhere to be but the sheep are blocking the road again,img/16543.png,0,0.207,0.793,0.0,-0.5267
67521,i am a gamer not because i don't have a life but because i hate women and minorities,img/67521.png,1,0.296,0.704,0.0,-0.7227
71689,1st place ugliest tranny,img/71689.png,1,0.559,0.441,0.0,-0.5859
61953,happy no russian collusion day!!! time for retribution!,img/61953.png,0,0.168,0.459,0.373,0.5673
35907,dishwasher is broken? slap her a few times,img/35907.png,0,0.32,0.515,0.165,-0.3612
17405,"i'm so patriotic, i piss red, white, and blue my doctor said it may be pancreatic cancer i told him to shut his commie mouth",img/17405.png,0,0.26,0.74,0.0,-0.8115
67043,the only time you can hang out with your best friend is when you go fishing,img/67043.png,0,0.0,0.654,0.346,0.8126
5138,i should not be expected to pledge allegiance to any country including america,img/05138.png,0,0.0,1.0,0.0,0.0
7693,marokko speed dating,img/07693.png,0,0.0,1.0,0.0,0.0
54912,we said we would never forget and we haven't,img/54912.png,0,0.0,0.828,0.172,0.1695
59307,this just in... sources are saying that you can go fuck yourself.. coming up: why you can eat shit and die..._,img/59307.png,0,0.272,0.728,0.0,-0.7964
67531,apparently the british public can't put their finger on the problem,img/67531.png,0,0.213,0.787,0.0,-0.4019
83201,scientists announced that dolphins are second to man in intelligence that pushes women to 3rd place,img/83201.png,1,0.0,0.829,0.171,0.4767
3528,look at the bright side you are only half black now,img/03528.png,0,0.0,0.775,0.225,0.4404
93287,good asian '' '',img/93287.png,1,0.0,0.508,0.492,0.4404
12483,islam is a religion of peace behead those who mock islam,img/12483.png,0,0.196,0.559,0.245,0.1779
51472,i hit a deer last night with my truck,img/51472.png,0,0.0,1.0,0.0,0.0
47051,woman arrested by traffic cop,img/47051.png,0,0.437,0.563,0.0,-0.4767
56912,i bought this brand new,img/56912.png,0,0.0,1.0,0.0,0.0
45231,this is a stonger man than any one can hope to be,img/45231.png,0,0.0,0.775,0.225,0.4404
68254,i seriously need a good fucking from something other than life,img/68254.png,0,0.147,0.603,0.25,0.296
70296,tell us again how bad obama and hillary are while that which-hunt lands everyone in jail,img/70296.png,0,0.189,0.811,0.0,-0.5423
75098,mixed vegetables,img/75098.png,1,0.0,1.0,0.0,0.0
70142,imagine a group of people filled with so much love they have to make laws so they can live at peace,img/70142.png,0,0.0,0.693,0.307,0.8393
30561,sends 6 million to heaven knows jews are god's chosen people,img/30561.png,1,0.0,0.732,0.268,0.5106
53140,"me respect women no, i don't believe bush did 9-11 it's just a meme",img/53140.png,1,0.144,0.654,0.203,0.2263
49750,"if you think you are hungry, you might just be thirsty have a beer first and then see how you feel, after!",img/49750.png,0,0.0,1.0,0.0,0.0
57482,made rice krispies way before kellogs,img/57482.png,0,0.0,1.0,0.0,0.0
2431,subway is similar to prostitution you pay someone else to do your wife's job,img/02431.png,1,0.097,0.903,0.0,-0.1027
1829,him: the dishwasher is acting weird her: what's it doing him: chopping fucking vegetables,img/01829.png,0,0.116,0.884,0.0,-0.1779
34972,my grandpas tractor never broke down,img/34972.png,1,0.0,0.682,0.318,0.3252
30618,in other contries in porkistan,img/30618.png,0,0.0,1.0,0.0,0.0
42087,alabama: bans abortions all of alabama in 5 years,img/42087.png,1,0.0,1.0,0.0,0.0
87345,if black lives matter so much why dont their fathers want to be a part of it,img/87345.png,1,0.075,0.858,0.067,-0.0315
98176,i hate people who drive trucks like these we get it. you rape,img/98176.png,0,0.422,0.452,0.126,-0.7845
12957,"privilege has a color, white is not it",img/12957.png,1,0.0,0.706,0.294,0.3612
31294,what if i told you there is absolutely no proof that jesus ever existed. his existence is merely presumed based on anecdotal evidence,img/31294.png,0,0.106,0.894,0.0,-0.3597
98627,this is what ignorant people think when they see a muslim,img/98627.png,0,0.189,0.811,0.0,-0.2732
73168,we should respect blacks,img/73168.png,1,0.0,0.492,0.508,0.4767
74083,ready for prom,img/74083.png,0,0.0,0.444,0.556,0.3612
92851,"teacher: "" ok class, bring out your calculators"" mohammed:",img/92851.png,1,0.0,0.761,0.239,0.296
39612,india vs bangladesh how bangladeshi's see how indian's see,img/39612.png,0,0.0,1.0,0.0,0.0
91842,squatted trucks for when sucking dick while getting buttfucked just isn't gay enough,img/91842.png,1,0.216,0.784,0.0,-0.5106
7632,when someone makes eye contact with you while you're doing cardio look away!,img/07632.png,0,0.0,1.0,0.0,0.0
2315,don't forget me!!!!!! i'm an asshole too!!!,img/02315.png,0,0.0,0.679,0.321,0.428
6175,when someone drops a penny,img/06175.png,0,0.0,1.0,0.0,0.0
54310,celebrating the ebt card..oh snap,img/54310.png,0,0.0,0.519,0.481,0.5719
24501,when one of your neighbor's goats strays away from the herd now this looks like a job for me,img/24501.png,1,0.0,0.872,0.128,0.3612
20375,islam is a religion of peace lets celebrate by killing infidels and beating women,img/20375.png,1,0.314,0.381,0.305,-0.0516
21746,there's so much white trash in this picture i barely know where to start!,img/21746.png,0,0.0,1.0,0.0,0.0
23954,senator for 36 years vice president for 8 blames trump for america's s problems,img/23954.png,0,0.351,0.649,0.0,-0.6597
68752,very tired after group sex mohammed is,img/68752.png,0,0.347,0.653,0.0,-0.4927
12603,it would be surprising to find a muslim in a gay bar due to their beliefs,img/12603.png,0,0.0,0.861,0.139,0.2732
93164,it's national hebrew day! let's make some challah!,img/93164.png,0,0.0,1.0,0.0,0.0
90673,when you ask the jewish girl for her number and she starts rolling up her sleeve,img/90673.png,1,0.0,0.92,0.08,0.0772
51679,when you're usually a happy afghan but your girl broke up with you so now you're asad afghan taliban spokesman,img/51679.png,1,0.161,0.738,0.102,-0.3291
52304,gays on their way home after pride weekend,img/52304.png,0,0.0,0.745,0.255,0.34
3429,throwback thursday we was all by ourselves at one time we was the only once's in the new phase to build and close,img/03429.png,0,0.0,1.0,0.0,0.0
97503,when you catch your bestfriend with another man ya done fucked up,img/97503.png,0,0.286,0.714,0.0,-0.6597
5643,kids in africa wouldn't starve if they ate the flies on their face,img/05643.png,1,0.0,0.833,0.167,0.3412
30481,him: you seen my cat lately jill?,img/30481.png,1,0.0,1.0,0.0,0.0
26370,if being a racist means i don't want my country turned into a pile of rocks & goatshit ruled by a barbaric cult then i'm a racist,img/26370.png,0,0.339,0.661,0.0,-0.849
19875,"no i'm not going to kill the gays, make slavery legal, and take away women's rights i'm not a muslim",img/19875.png,1,0.257,0.551,0.192,-0.4141
36954,you guys read my diary? wtf?,img/36954.png,0,0.454,0.546,0.0,-0.6322
2653,england where moslems can rape your children and reporting it is a crime,img/02653.png,1,0.451,0.549,0.0,-0.8481
12093,"if you see me in public looking a hot mess, just know; my bills are paid, my children have food, & i ain't trying to impress you",img/12093.png,0,0.182,0.818,0.0,-0.6002
6415,#neverforget what your ancestors went through #christianity if you even think about dating a white man you disgust me,img/06415.png,1,0.187,0.813,0.0,-0.5994
95078,this one time at camp we got so baked,img/95078.png,1,0.0,1.0,0.0,0.0
5264,trust me the muslims won't rape you now,img/05264.png,1,0.0,0.46,0.54,0.7928
47385,yall got any more a them cracka ass crackas?,img/47385.png,0,0.35,0.65,0.0,-0.5809
15907,and that was the last nativity play my son was invited to take part in,img/15907.png,1,0.0,0.854,0.146,0.34
41832,the old lady shows arthur what she used to do during the war,img/41832.png,1,0.245,0.755,0.0,-0.5994
52617,warning! please handle large fireworks with care!,img/52617.png,0,0.192,0.32,0.487,0.5696
16259,hitler and mussolini sharing a laugh,img/16259.png,0,0.0,0.319,0.681,0.7506
2918,a islamic leader among his followers,img/02918.png,0,0.0,1.0,0.0,0.0
80942,never forget i was killed in front of my children and my pregnant wife,img/80942.png,0,0.0,0.677,0.323,0.6435
31764,"when the safe word is ""flower"" but she kept saying ""flour""",img/31764.png,1,0.0,0.837,0.163,0.2382
32841,"pedal faster patrick, the owners are coming",img/32841.png,1,0.0,1.0,0.0,0.0
21986,child hospitalized,img/21986.png,0,0.0,1.0,0.0,0.0
19367,"it doesn't matter how good your grades are or if you have a high iq if you lack logic, reason and common sense you're fucking stupid",img/19367.png,0,0.311,0.689,0.0,-0.8163
41372,mississippi wind chime,img/41372.png,1,0.0,1.0,0.0,0.0
52431,yes ma'am..! that's a cunt,img/52431.png,0,0.426,0.244,0.33,-0.2003
30652,"not sure what's in the fridge, but this dishwasher is about to get a big load",img/30652.png,0,0.096,0.904,0.0,-0.1232
79368,how do you start a rave in ethiopia tape a peice of toast to the ceiling,img/79368.png,0,0.0,1.0,0.0,0.0
86249,i love to butt fuck goats,img/86249.png,1,0.327,0.28,0.393,0.1779
65809,jewish invention '',img/65809.png,1,0.0,1.0,0.0,0.0
9478,manual trans automatic trans rebuilt trans,img/09478.png,0,0.0,1.0,0.0,0.0
81365,"wait, mohammad come back!! i didn't mean to laugh, really size doesh't matter to me lol",img/81365.png,1,0.149,0.61,0.241,0.208
90386,"when asked what did you click on, you said ""nothing"" the 12 toolbars in your browser determined that was a lie",img/90386.png,0,0.0,0.888,0.112,0.34
49351,when you've been released from fb jail knowing full well you haven't been rehabilitated and will reoffend,img/49351.png,0,0.0,0.884,0.116,0.2732
78591,"dad, dishwasher is loaded again '' ''",img/78591.png,0,0.0,1.0,0.0,0.0
70541,a muslim was here '' '' '',img/70541.png,0,0.0,1.0,0.0,0.0
67580,why love one but eat the other ?,img/67580.png,0,0.0,0.698,0.302,0.3818
10983,miami dolphins super bowl highlights,img/10983.png,0,0.0,0.506,0.494,0.5994
28601,stevie wonder be like #selfie!,img/28601.png,1,0.0,0.589,0.411,0.4199
45672,he was big and black my ass had no choice,img/45672.png,0,0.416,0.584,0.0,-0.6908
58127,is it a boy or a girl it's a bomb,img/58127.png,1,0.348,0.652,0.0,-0.4939
19845,the face that pro-lifers make when you talk about shooting immigrants,img/19845.png,1,0.0,1.0,0.0,0.0
58690,women in islamic countries are getting involved with politics,img/58690.png,0,0.0,1.0,0.0,0.0
18593,how you guys think you looks like but when pados wale pandit jee sees you,img/18593.png,0,0.0,0.889,0.111,0.1901
12935,"""wea yo top lip at doe"" ""missing like yo dad""",img/12935.png,1,0.163,0.519,0.319,0.2732
85492,my girlfriend told me that i should treat her like a princess so i married her off to a stranger to strengthen the alliance with france,img/85492.png,0,0.0,0.717,0.283,0.7579
